STATE,STATENAME,ST_CASE,WEATHER,WEATHERNAME
6,California,61069,1,Clear
6,California,61070,1,Clear
6,California,61071,1,Clear
6,California,61072,1,Clear
6,California,61073,1,Clear
6,California,61074,1,Clear
6,California,61075,1,Clear
6,California,61076,1,Clear
6,California,61077,1,Clear
6,California,61078,2,Rain
6,California,61078,10,Cloudy
6,California,61079,1,Clear
6,California,61080,1,Clear
6,California,61081,1,Clear
6,California,61083,1,Clear
6,California,61084,1,Clear
6,California,61085,1,Clear
6,California,61086,1,Clear
6,California,61087,1,Clear
6,California,61088,1,Clear
6,California,61089,1,Clear
6,California,61090,1,Clear
6,California,61091,1,Clear
6,California,61092,1,Clear
6,California,61093,1,Clear
6,California,61094,1,Clear
6,California,61095,1,Clear
6,California,61096,1,Clear
6,California,61097,1,Clear
6,California,61098,1,Clear
6,California,61099,1,Clear
6,California,61100,1,Clear
6,California,61101,1,Clear
6,California,61102,10,Cloudy
6,California,61103,1,Clear
6,California,61104,1,Clear
6,California,61105,6,Severe Crosswinds
6,California,61106,1,Clear
6,California,61107,1,Clear
6,California,61108,1,Clear
6,California,61109,1,Clear
6,California,61110,1,Clear
6,California,61111,1,Clear
6,California,61112,1,Clear
6,California,61113,1,Clear
6,California,61114,1,Clear
6,California,61115,1,Clear
6,California,61116,1,Clear
6,California,61117,1,Clear
6,California,61118,1,Clear
6,California,61119,1,Clear
6,California,61120,1,Clear
6,California,61121,10,Cloudy
6,California,61122,1,Clear
6,California,61123,1,Clear
6,California,61124,10,Cloudy
6,California,61125,10,Cloudy
6,California,61126,1,Clear
6,California,61127,1,Clear
6,California,61128,1,Clear
6,California,61129,10,Cloudy
6,California,61130,1,Clear
6,California,61131,1,Clear
6,California,61132,1,Clear
6,California,61133,1,Clear
6,California,61134,1,Clear
6,California,61135,1,Clear
6,California,61136,1,Clear
6,California,61137,1,Clear
6,California,61138,1,Clear
6,California,61139,1,Clear
6,California,61140,1,Clear
6,California,61141,10,Cloudy
6,California,61142,1,Clear
6,California,61143,2,Rain
6,California,61144,2,Rain
6,California,61145,1,Clear
6,California,61146,1,Clear
6,California,61147,1,Clear
6,California,61148,1,Clear
6,California,61149,1,Clear
6,California,61150,1,Clear
6,California,61151,1,Clear
6,California,61152,1,Clear
6,California,61153,1,Clear
6,California,61154,1,Clear
6,California,61155,1,Clear
6,California,61156,1,Clear
6,California,61157,1,Clear
6,California,61158,1,Clear
6,California,61159,1,Clear
6,California,61160,1,Clear
6,California,61161,1,Clear
6,California,61162,1,Clear
6,California,61163,1,Clear
6,California,61164,1,Clear
6,California,61165,1,Clear
6,California,61166,1,Clear
6,California,61167,1,Clear
6,California,61168,1,Clear
6,California,61169,1,Clear
6,California,61170,1,Clear
6,California,61171,1,Clear
6,California,61172,1,Clear
6,California,61173,1,Clear
6,California,61174,1,Clear
6,California,61175,1,Clear
6,California,61176,1,Clear
6,California,61177,1,Clear
6,California,61178,1,Clear
6,California,61179,1,Clear
6,California,61180,1,Clear
6,California,61181,1,Clear
6,California,61182,1,Clear
6,California,61183,1,Clear
6,California,61184,1,Clear
6,California,61185,1,Clear
6,California,61186,1,Clear
6,California,61187,1,Clear
6,California,61188,10,Cloudy
6,California,61189,1,Clear
6,California,61190,1,Clear
6,California,61191,1,Clear
6,California,61192,1,Clear
6,California,61193,1,Clear
6,California,61194,1,Clear
6,California,61195,1,Clear
6,California,61196,1,Clear
6,California,61197,1,Clear
6,California,61198,1,Clear
6,California,61199,1,Clear
6,California,61200,1,Clear
6,California,61201,1,Clear
6,California,61202,1,Clear
6,California,61203,1,Clear
6,California,61204,1,Clear
6,California,61205,1,Clear
6,California,61206,1,Clear
6,California,61207,1,Clear
6,California,61208,1,Clear
6,California,61209,1,Clear
6,California,61210,10,Cloudy
6,California,61211,1,Clear
6,California,61212,1,Clear
6,California,61213,1,Clear
6,California,61214,1,Clear
6,California,61215,1,Clear
6,California,61216,1,Clear
6,California,61217,1,Clear
6,California,61218,1,Clear
6,California,61219,1,Clear
6,California,61220,1,Clear
6,California,61221,1,Clear
6,California,61222,1,Clear
6,California,61223,1,Clear
6,California,61224,1,Clear
6,California,61225,1,Clear
6,California,61226,1,Clear
6,California,61227,1,Clear
6,California,61228,1,Clear
6,California,61229,1,Clear
6,California,61230,1,Clear
6,California,61231,1,Clear
6,California,61232,1,Clear
6,California,61233,1,Clear
6,California,61234,1,Clear
6,California,61235,1,Clear
6,California,61236,1,Clear
6,California,61237,1,Clear
6,California,61238,1,Clear
6,California,61239,1,Clear
6,California,61240,1,Clear
6,California,61241,1,Clear
6,California,61242,1,Clear
6,California,61243,1,Clear
6,California,61244,1,Clear
6,California,61245,1,Clear
6,California,61246,1,Clear
6,California,61247,1,Clear
6,California,61248,1,Clear
6,California,61249,1,Clear
6,California,61250,1,Clear
6,California,61251,1,Clear
6,California,61252,1,Clear
6,California,61253,1,Clear
6,California,61254,1,Clear
6,California,61255,1,Clear
6,California,61256,1,Clear
6,California,61257,1,Clear
6,California,61258,1,Clear
6,California,61259,1,Clear
6,California,61260,1,Clear
6,California,61261,1,Clear
6,California,61262,1,Clear
6,California,61263,1,Clear
6,California,61264,1,Clear
6,California,61265,1,Clear
6,California,61266,1,Clear
6,California,61267,1,Clear
6,California,61268,1,Clear
6,California,61269,1,Clear
6,California,61270,1,Clear
6,California,61271,1,Clear
6,California,61272,1,Clear
6,California,61273,1,Clear
6,California,61274,1,Clear
6,California,61275,1,Clear
6,California,61276,1,Clear
6,California,61277,1,Clear
6,California,61278,1,Clear
6,California,61279,1,Clear
6,California,61280,1,Clear
6,California,61281,1,Clear
6,California,61282,1,Clear
6,California,61283,1,Clear
6,California,61284,1,Clear
6,California,61285,1,Clear
6,California,61286,1,Clear
6,California,61287,1,Clear
6,California,61288,1,Clear
6,California,61289,1,Clear
6,California,61290,1,Clear
6,California,61291,1,Clear
6,California,61292,1,Clear
6,California,61293,1,Clear
6,California,61294,1,Clear
6,California,61295,1,Clear
6,California,61296,1,Clear
6,California,61297,1,Clear
6,California,61298,1,Clear
6,California,61299,1,Clear
6,California,61300,1,Clear
6,California,61301,1,Clear
6,California,61302,1,Clear
6,California,61303,1,Clear
6,California,61304,1,Clear
6,California,61305,1,Clear
6,California,61306,1,Clear
6,California,61307,1,Clear
6,California,61308,1,Clear
6,California,61309,1,Clear
6,California,61310,1,Clear
6,California,61311,1,Clear
6,California,61312,1,Clear
6,California,61313,1,Clear
6,California,61314,1,Clear
6,California,61315,1,Clear
6,California,61316,1,Clear
6,California,61317,1,Clear
6,California,61318,1,Clear
6,California,61319,1,Clear
6,California,61320,1,Clear
6,California,61321,1,Clear
6,California,61322,1,Clear
6,California,61323,1,Clear
6,California,61324,1,Clear
6,California,61325,1,Clear
6,California,61326,1,Clear
6,California,61327,1,Clear
6,California,61328,1,Clear
6,California,61329,1,Clear
6,California,61330,1,Clear
6,California,61331,1,Clear
6,California,61332,1,Clear
6,California,61333,1,Clear
6,California,61334,1,Clear
6,California,61335,1,Clear
6,California,61336,1,Clear
6,California,61337,1,Clear
6,California,61338,1,Clear
6,California,61339,1,Clear
6,California,61340,1,Clear
6,California,61341,1,Clear
6,California,61342,1,Clear
6,California,61343,1,Clear
6,California,61344,1,Clear
6,California,61345,1,Clear
6,California,61346,1,Clear
6,California,61347,1,Clear
6,California,61348,1,Clear
6,California,61349,1,Clear
6,California,61350,1,Clear
6,California,61351,1,Clear
6,California,61352,1,Clear
6,California,61353,1,Clear
6,California,61354,1,Clear
6,California,61355,1,Clear
6,California,61356,1,Clear
6,California,61357,1,Clear
6,California,61358,1,Clear
6,California,61359,1,Clear
6,California,61360,1,Clear
6,California,61361,1,Clear
6,California,61362,1,Clear
6,California,61363,1,Clear
6,California,61364,1,Clear
6,California,61365,1,Clear
6,California,61366,1,Clear
6,California,61367,1,Clear
6,California,61368,1,Clear
6,California,61369,1,Clear
6,California,61370,1,Clear
6,California,61371,1,Clear
6,California,61372,1,Clear
6,California,61373,1,Clear
6,California,61374,1,Clear
6,California,61375,2,Rain
6,California,61375,10,Cloudy
6,California,61376,1,Clear
6,California,61377,1,Clear
6,California,61378,1,Clear
6,California,61379,10,Cloudy
6,California,61380,1,Clear
6,California,61381,10,Cloudy
6,California,61382,1,Clear
6,California,61383,1,Clear
6,California,61384,1,Clear
6,California,61385,1,Clear
6,California,61386,1,Clear
6,California,61387,1,Clear
6,California,61388,1,Clear
6,California,61389,1,Clear
6,California,61390,1,Clear
6,California,61391,1,Clear
6,California,61392,1,Clear
6,California,61393,1,Clear
6,California,61394,1,Clear
6,California,61395,1,Clear
6,California,61396,1,Clear
6,California,61397,1,Clear
6,California,61398,1,Clear
6,California,61399,1,Clear
6,California,61400,1,Clear
6,California,61401,1,Clear
6,California,61402,1,Clear
6,California,61403,5,"Fog, Smog, Smoke"
6,California,61404,1,Clear
6,California,61405,1,Clear
6,California,61406,1,Clear
6,California,61407,1,Clear
6,California,61408,1,Clear
6,California,61409,10,Cloudy
6,California,61410,1,Clear
6,California,61411,1,Clear
6,California,61412,1,Clear
6,California,61413,2,Rain
6,California,61413,10,Cloudy
6,California,61414,1,Clear
6,California,61415,1,Clear
6,California,61416,1,Clear
6,California,61417,1,Clear
6,California,61418,1,Clear
6,California,61419,12,Freezing Rain or Drizzle
6,California,61420,1,Clear
6,California,61421,1,Clear
6,California,61422,1,Clear
6,California,61423,1,Clear
6,California,61424,1,Clear
6,California,61425,1,Clear
6,California,61426,1,Clear
6,California,61427,1,Clear
6,California,61428,1,Clear
6,California,61429,1,Clear
6,California,61430,1,Clear
6,California,61431,1,Clear
6,California,61432,1,Clear
6,California,61433,1,Clear
6,California,61434,1,Clear
6,California,61435,1,Clear
6,California,61436,1,Clear
6,California,61437,10,Cloudy
6,California,61438,1,Clear
6,California,61439,1,Clear
6,California,61440,1,Clear
6,California,61441,1,Clear
6,California,61442,1,Clear
6,California,61443,1,Clear
6,California,61444,1,Clear
6,California,61445,1,Clear
6,California,61446,1,Clear
6,California,61447,1,Clear
6,California,61448,1,Clear
6,California,61449,1,Clear
6,California,61450,1,Clear
6,California,61451,1,Clear
6,California,61452,1,Clear
6,California,61453,1,Clear
6,California,61454,1,Clear
6,California,61455,1,Clear
6,California,61456,1,Clear
6,California,61457,1,Clear
6,California,61458,1,Clear
6,California,61459,1,Clear
6,California,61460,1,Clear
6,California,61461,1,Clear
6,California,61462,1,Clear
6,California,61463,1,Clear
6,California,61464,10,Cloudy
6,California,61465,1,Clear
6,California,61466,1,Clear
6,California,61467,1,Clear
6,California,61468,1,Clear
6,California,61469,1,Clear
6,California,61470,1,Clear
6,California,61471,1,Clear
6,California,61472,1,Clear
6,California,61473,1,Clear
6,California,61474,1,Clear
6,California,61475,10,Cloudy
6,California,61476,1,Clear
6,California,61477,1,Clear
6,California,61478,1,Clear
6,California,61479,1,Clear
6,California,61480,1,Clear
6,California,61481,1,Clear
6,California,61482,1,Clear
6,California,61483,1,Clear
6,California,61484,1,Clear
6,California,61485,1,Clear
6,California,61486,1,Clear
6,California,61487,1,Clear
6,California,61488,1,Clear
6,California,61489,1,Clear
6,California,61490,1,Clear
6,California,61491,1,Clear
6,California,61492,1,Clear
6,California,61493,1,Clear
6,California,61494,1,Clear
6,California,61495,1,Clear
6,California,61496,1,Clear
6,California,61497,1,Clear
6,California,61498,1,Clear
6,California,61499,1,Clear
6,California,61500,1,Clear
6,California,61501,1,Clear
6,California,61502,1,Clear
6,California,61503,1,Clear
6,California,61504,1,Clear
6,California,61505,1,Clear
6,California,61506,10,Cloudy
6,California,61507,1,Clear
6,California,61508,1,Clear
6,California,61509,1,Clear
6,California,61510,1,Clear
6,California,61511,1,Clear
6,California,61512,1,Clear
6,California,61513,1,Clear
6,California,61514,1,Clear
6,California,61515,1,Clear
6,California,61516,1,Clear
6,California,61517,1,Clear
6,California,61518,1,Clear
6,California,61519,1,Clear
6,California,61520,1,Clear
6,California,61521,1,Clear
6,California,61522,10,Cloudy
6,California,61523,1,Clear
6,California,61524,10,Cloudy
6,California,61525,1,Clear
6,California,61526,1,Clear
6,California,61527,1,Clear
6,California,61528,10,Cloudy
6,California,61529,1,Clear
6,California,61530,1,Clear
6,California,61531,1,Clear
6,California,61532,1,Clear
6,California,61533,1,Clear
6,California,61534,1,Clear
6,California,61535,1,Clear
6,California,61536,1,Clear
6,California,61537,1,Clear
6,California,61538,1,Clear
6,California,61539,1,Clear
6,California,61540,1,Clear
6,California,61541,1,Clear
6,California,61542,1,Clear
6,California,61543,1,Clear
6,California,61544,1,Clear
6,California,61545,1,Clear
6,California,61546,1,Clear
6,California,61547,1,Clear
6,California,61548,1,Clear
6,California,61549,1,Clear
6,California,61550,1,Clear
6,California,61551,1,Clear
6,California,61553,1,Clear
6,California,61554,10,Cloudy
6,California,61555,2,Rain
6,California,61556,1,Clear
6,California,61557,1,Clear
6,California,61558,1,Clear
6,California,61559,1,Clear
6,California,61560,1,Clear
6,California,61561,1,Clear
6,California,61562,1,Clear
6,California,61563,1,Clear
6,California,61564,1,Clear
6,California,61565,1,Clear
6,California,61566,1,Clear
6,California,61567,1,Clear
6,California,61568,1,Clear
6,California,61569,1,Clear
6,California,61570,1,Clear
6,California,61571,1,Clear
6,California,61572,1,Clear
6,California,61573,1,Clear
6,California,61574,1,Clear
6,California,61575,1,Clear
6,California,61576,1,Clear
6,California,61577,1,Clear
6,California,61578,1,Clear
6,California,61579,10,Cloudy
6,California,61580,1,Clear
6,California,61581,1,Clear
6,California,61582,1,Clear
6,California,61583,1,Clear
6,California,61584,1,Clear
6,California,61585,1,Clear
6,California,61586,1,Clear
6,California,61588,1,Clear
6,California,61589,1,Clear
6,California,61590,1,Clear
6,California,61591,1,Clear
6,California,61592,1,Clear
6,California,61593,1,Clear
6,California,61594,1,Clear
6,California,61595,1,Clear
6,California,61596,1,Clear
6,California,61597,1,Clear
6,California,61598,1,Clear
6,California,61599,1,Clear
6,California,61600,1,Clear
6,California,61601,1,Clear
6,California,61602,1,Clear
6,California,61603,1,Clear
6,California,61604,1,Clear
6,California,61605,1,Clear
6,California,61606,98,Not Reported
6,California,61607,1,Clear
6,California,61608,1,Clear
6,California,61609,1,Clear
6,California,61610,1,Clear
6,California,61611,1,Clear
6,California,61612,1,Clear
6,California,61613,1,Clear
6,California,61614,1,Clear
6,California,61615,1,Clear
6,California,61616,1,Clear
6,California,61617,1,Clear
6,California,61618,98,Not Reported
6,California,61619,1,Clear
6,California,61620,1,Clear
6,California,61621,10,Cloudy
6,California,61622,1,Clear
6,California,61623,1,Clear
6,California,61624,1,Clear
6,California,61625,1,Clear
6,California,61626,1,Clear
6,California,61627,1,Clear
6,California,61628,1,Clear
6,California,61629,1,Clear
6,California,61630,1,Clear
6,California,61631,1,Clear
6,California,61632,1,Clear
6,California,61633,1,Clear
6,California,61634,1,Clear
6,California,61635,1,Clear
6,California,61636,1,Clear
6,California,61637,10,Cloudy
6,California,61638,1,Clear
6,California,61639,1,Clear
6,California,61640,1,Clear
6,California,61641,10,Cloudy
6,California,61642,10,Cloudy
6,California,61643,1,Clear
6,California,61644,1,Clear
6,California,61645,1,Clear
6,California,61646,1,Clear
6,California,61647,1,Clear
6,California,61648,1,Clear
6,California,61649,10,Cloudy
6,California,61650,10,Cloudy
6,California,61651,1,Clear
6,California,61652,1,Clear
6,California,61653,1,Clear
6,California,61654,1,Clear
6,California,61655,1,Clear
6,California,61656,1,Clear
6,California,61657,1,Clear
6,California,61658,1,Clear
6,California,61659,1,Clear
6,California,61660,10,Cloudy
6,California,61661,1,Clear
6,California,61662,1,Clear
6,California,61663,1,Clear
6,California,61664,1,Clear
6,California,61665,2,Rain
6,California,61665,5,"Fog, Smog, Smoke"
6,California,61666,1,Clear
6,California,61667,1,Clear
6,California,61668,1,Clear
6,California,61669,1,Clear
6,California,61670,1,Clear
